spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6S6nYPaoZSmXbcbw6pVMvR,بوم تش,"اسلام كابونجا, كلوشه",50,0,-6,EG,2024-02-14,58,False,311867,بوم تش,2023-11-22,0.829,0.932,7,-0.632,1,0.161,0.312,0.0,0.26,0.889,106.982,4
4m4BHvDfzIgj5LbQLuFiIp,CARNIVAL,"Kanye West, Ty Dolla $ign",1,0,49,EE,2024-02-14,82,True,264324,VULTURES 1,2024-02-09,0.596,0.81,1,-5.745,1,0.152,0.192,0.0,0.338,0.29,148.241,4
5rlXuCLnMdfo85079qXHoz,FUK SUMN,"Kanye West, Ty Dolla $ign",2,1,48,EE,2024-02-14,80,True,209577,VULTURES 1,2024-02-09,0.775,0.817,4,-2.825,0,0.147,0.132,0.0,0.053,0.463,142.092,4
3wdfbb4qfNmPHJRn8ILMHk,(nendest) narkootikumidest ei tea me (küll) midagi,"5MIINUST, Puuluup",3,-1,-1,EE,2024-02-14,56,False,167125,(nendest) narkootikumidest ei tea me (küll) midagi,2023-12-08,0.515,0.875,2,-5.234,1,0.043,0.0292,1.61e-06,0.277,0.83,145.159,4
4b8Hn8DVvORc3VT99L4gbn,Vox Populi,"Mikael Gabriel, nublu",4,1,-1,EE,2024-02-14,66,False,172952,Vox Populi,2024-01-18,0.525,0.853,11,-6.123,0,0.071,0.00563,0.0,0.228,0.596,175.891,4
0Tgm7wkLb0AfAHAZDschvD,BACK TO ME,"Kanye West, Ty Dolla $ign",5,2,45,EE,2024-02-14,80,True,295471,VULTURES 1,2024-02-09,0.815,0.788,1,-7.216,1,0.0884,0.00104,0.0,0.0613,0.336,95.66,4
4E3XDKil4ElJt6sXuz5cc6,BURN,"Kanye West, Ty Dolla $ign",6,3,44,EE,2024-02-14,80,True,111458,VULTURES 1,2024-02-09,0.594,0.885,4,-6.21,0,0.394,0.0158,6.29e-06,0.856,0.735,105.017,4
6OON4kMjTFqARMFrRbmlwy,STARS,"Kanye West, Ty Dolla $ign",7,-1,43,EE,2024-02-14,81,True,115238,VULTURES 1,2024-02-09,0.584,0.567,0,-8.272,0,0.0436,0.258,0.121,0.118,0.266,125.991,4
3qnbLYCLzKvGIQXFyopS2H,TALKING,"Kanye West, Ty Dolla $ign",8,0,42,EE,2024-02-14,78,True,185110,VULTURES 1,2024-02-09,0.47,0.454,9,-9.567,1,0.135,0.417,1.74e-06,0.207,0.34,148.383,4
69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,9,8,-4,EE,2024-02-14,84,True,121399,Ghetto Fabulous,2023-11-17,0.65,0.539,1,-7.281,1,0.0561,0.00617,2.67e-05,0.114,0.253,158.105,4
1tz4np70ZKhzaXjdgl0J8i,PAID,"Kanye West, Ty Dolla $ign",10,0,40,EE,2024-02-14,79,True,195117,VULTURES 1,2024-02-09,0.79,0.691,10,-6.992,0,0.221,0.11,0.0,0.296,0.436,120.162,4
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage,11,7,-7,EE,2024-02-14,96,True,270697,american dream,2024-01-12,0.624,0.74,2,-8.445,1,0.0481,0.00529,0.000224,0.5,0.246,172.089,4
3IoAMvGFYzM05B64h7qmdf,PAPERWORK,"Kanye West, Ty Dolla $ign",12,1,38,EE,2024-02-14,78,True,145785,VULTURES 1,2024-02-09,0.742,0.488,8,-5.308,1,0.0551,0.0704,9.4e-06,0.0821,0.186,120.811,4
4nTZGZKLM2FSZ8kMWiQAHu,S Klass,"Chillin, Clicherik",13,11,37,EE,2024-02-14,39,True,152241,S Klass,2024-02-02,0.71,0.58,1,-6.981,1,0.153,0.0342,0.0,0.138,0.279,163.973,4
4YSa8VQxjzsski1DOsvkHH,DO IT,"Kanye West, Ty Dolla $ign",14,0,36,EE,2024-02-14,78,True,225000,VULTURES 1,2024-02-09,0.83,0.69,1,-5.87,1,0.0831,0.188,0.0,0.0795,0.622,107.016,4
25yBeIWwwD870aYq18jvT1,heikki???,nublu,15,5,-9,EE,2024-02-14,51,False,142655,heikki???,2023-08-24,0.829,0.736,9,-6.43,0,0.229,0.0138,0.004,0.317,0.691,137.916,4
3aZSvXuZt8ymQeixzFQM9W,KEYS TO MY LIFE,"Kanye West, Ty Dolla $ign",16,-5,34,EE,2024-02-14,79,True,174083,VULTURES 1,2024-02-09,0.487,0.553,11,-8.938,0,0.645,0.133,0.0,0.115,0.623,80.441,4
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,17,10,-9,EE,2024-02-14,96,False,180304,Beautiful Things,2024-01-18,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
7DPUuTaTZCtQ6o4Xx00qzT,BEG FORGIVENESS,"Kanye West, Ty Dolla $ign",18,1,32,EE,2024-02-14,77,True,368739,VULTURES 1,2024-02-09,0.498,0.275,1,-10.626,0,0.0584,0.188,0.00196,0.168,0.0432,105.303,1
7afDQZ52qlvu4vr0tk01pa,sinust saati,"Karl Killing, Anne Veski",19,2,31,EE,2024-02-14,37,False,168848,sinust saati,2024-02-09,0.708,0.79,5,-8.342,0,0.0624,0.181,0.000598,0.106,0.682,145.967,4
4202KkXGtULRsbRocWSw09,VULTURES,"Kanye West, Ty Dolla $ign",20,-5,30,EE,2024-02-14,77,True,276986,VULTURES 1,2024-02-09,0.703,0.683,1,-4.256,0,0.209,0.053,0.0,0.141,0.475,146.07,4
59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe",21,4,-11,EE,2024-02-14,94,True,132359,Prada,2023-08-11,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,4
6uTPdRrEDeH8Fyg5L5qmeU,Never Lose Me,Flo Milli,22,10,-13,EE,2024-02-14,93,True,125901,Never Lose Me,2023-11-30,0.781,0.567,1,-7.857,1,0.0969,0.0504,0.0,0.0981,0.0743,121.964,4
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,23,5,-12,EE,2024-02-14,96,False,172964,Strangers,2023-09-01,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
0FXVOQfd4q4iMkGgXbTCxp,trammipark!!,nublu,24,2,-17,EE,2024-02-14,50,False,152555,trammipark!!,2023-11-30,0.867,0.622,3,-8.696,0,0.0408,0.102,0.0778,0.0796,0.921,121.999,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",25,9,-9,EE,2024-02-14,92,True,191700,UTOPIA,2023-07-28,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4
6soQZdONN0ZsQ9hZ6Pkef4,GOOD (DON'T DIE),"Kanye West, Ty Dolla $ign",26,-4,24,EE,2024-02-14,76,True,199440,VULTURES 1,2024-02-09,0.545,0.528,5,-12.355,1,0.0581,0.784,0.798,0.11,0.546,130.072,4
71MzcOebEC5KoWBbzvFPkj,HOODRAT,"Kanye West, Ty Dolla $ign",27,-11,23,EE,2024-02-14,77,True,222982,VULTURES 1,2024-02-09,0.538,0.514,11,-6.568,0,0.0348,0.0631,0.0,0.172,0.248,87.719,4
1ty0at2tUKqMGTyYbJ43eL,PROBLEMATIC,"Kanye West, Ty Dolla $ign",28,-5,22,EE,2024-02-14,76,True,194713,VULTURES 1,2024-02-09,0.459,0.847,4,-1.924,0,0.0715,0.721,0.0,0.357,0.763,154.8,4
7iUScoHKNJC5hqtA40vMlj,leavemealone,"Fred again.., Baby Keem",29,6,-16,EE,2024-02-14,79,True,222784,USB,2022-01-18,0.68,0.881,0,-4.503,1,0.0553,0.00499,0.0253,0.574,0.105,174.062,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,30,3,-18,EE,2024-02-14,100,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,31,5,-17,EE,2024-02-14,99,True,138411,Lovin On Me,2023-11-10,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,4
7KgxiaRk8eshwZ7ThsJFoG,kõrvetab,"5MIINUST, nublu, NEXUS",32,-1,-11,EE,2024-02-14,48,False,260202,kõrvetab / kallab,2023-06-01,0.63,0.749,4,-6.352,0,0.162,0.0239,1.69e-05,0.427,0.331,149.922,4
00hNKV1irlhbazTD3p7Uea,leekiv armastus,villemdrillem,33,-3,-14,EE,2024-02-14,47,False,154077,leekiv armastus,2023-06-20,0.685,0.688,7,-8.157,1,0.0499,0.0201,0.318,0.311,0.447,137.934,4
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,34,3,-12,EE,2024-02-14,93,False,259333,Unwritten,2004-08-30,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,35,3,-12,EE,2024-02-14,93,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
3jAI9AAHIlyKito0eQme91,KING,"Kanye West, Ty Dolla $ign",36,-7,14,EE,2024-02-14,75,True,156862,VULTURES 1,2024-02-09,0.508,0.963,11,-6.508,0,0.0873,0.0032,0.000545,0.199,0.48,153.082,4
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",37,6,-8,EE,2024-02-14,84,True,190285,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-18,0.47,0.652,2,-9.629,1,0.0561,0.0831,4.08e-05,0.175,0.104,141.981,4
3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,YG Marley,38,10,4,EE,2024-02-14,91,True,263040,Praise Jah In The Moonlight,2023-12-27,0.66,0.727,6,-4.028,0,0.0441,0.128,1.31e-05,0.524,0.418,125.023,4
3xby7fOyqmeON8jsnom0AT,Nightcrawler (feat. Swae Lee & Chief Keef),"Travis Scott, Swae Lee, Chief Keef",39,11,-4,EE,2024-02-14,85,True,321560,Rodeo,2015-09-04,0.522,0.728,3,-3.801,0,0.0323,0.00134,0.0,0.132,0.18,124.045,4
4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,40,7,-14,EE,2024-02-14,91,True,251249,UTOPIA,2023-07-28,0.455,0.621,0,-7.694,0,0.0517,0.651,2.59e-06,0.123,0.28,119.043,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,41,-2,-10,EE,2024-02-14,99,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
6I2dpO2LegGmgMpFpk2Qk7,A.I.A. (Anna Inimesele Andeks) (feat. Lea Dali Lion),"Arop, Lea Dali Lion",42,-2,-25,EE,2024-02-14,46,True,237594,A.I.A. (Anna Inimesele Andeks) (feat. Lea Dali Lion),2024-01-19,0.507,0.667,11,-7.916,0,0.272,0.251,6.45e-06,0.24,0.338,155.325,4
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",43,1,7,EE,2024-02-14,61,False,244684,The Highlights (Deluxe),2024-02-09,0.531,0.652,8,-6.249,1,0.0325,0.0524,1.39e-06,0.162,0.179,87.521,4
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat",44,-2,-19,EE,2024-02-14,92,True,260111,For All The Dogs,2023-10-06,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,4
4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,Sophie Ellis-Bextor,45,0,-25,EE,2024-02-14,94,False,230013,Read My Lips,2002-06-06,0.73,0.849,1,-5.281,0,0.0299,0.00234,2.6e-05,0.312,0.887,117.31,4
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,46,4,4,EE,2024-02-14,90,True,135920,The Life Of Pablo,2016-06-10,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,4
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,47,3,-8,EE,2024-02-14,91,False,211000,808s & Heartbreak,2008-11-24,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4
31nfdEooLEq7dn3UMcIeB5,Vois sur ton chemin - Techno Mix,BENNETT,48,1,-18,EE,2024-02-14,90,False,178156,Vois sur ton chemin (Techno Mix),2023-08-04,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,4
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",49,1,-21,EE,2024-02-14,93,True,319191,For All The Dogs,2023-10-06,0.645,0.729,2,-4.56,1,0.0528,0.0377,0.0,0.384,0.142,146.01,4
2ZWmmrWUgDBcPSLihBMvhg,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)","Chase & Status, Bou, Flowdan, IRAH, Trigga, Takura",50,0,-18,EE,2024-02-14,82,False,177291,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",2023-07-27,0.62,0.935,1,-0.504,1,0.252,0.228,0.00443,0.0601,0.559,87.532,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",1,0,0,EC,2024-02-14,97,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",2,0,1,EC,2024-02-14,96,True,162767,nadie sabe lo que va a pasar mañana,2023-10-13,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4
0R6NfOiLzLj4O5VbYSJAjf,La Diabla,Xavi,3,0,-1,EC,2024-02-14,99,False,172264,La Diabla,2023-11-30,0.751,0.819,11,-4.372,0,0.0409,0.255,0.0,0.236,0.697,131.842,3
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,Myke Towers,4,0,0,EC,2024-02-14,92,True,174229,LVEU: VIVE LA TUYA...NO LA MIA,2023-09-18,0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,4
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",5,0,1,EC,2024-02-14,93,True,172797,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,4
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,"Maluma, Carin Leon",6,0,-1,EC,2024-02-14,90,True,142334,Don Juan,2023-08-25,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,3
7JwdbqIpiuWvGbRryKSuBz,Es un Secreto,Plan B,7,0,2,EC,2024-02-14,72,False,190560,House Of Pleasure,2010-07-20,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,4
505v13epFXodT9fVAJ6h8k,AMARGURA,KAROL G,8,0,3,EC,2024-02-14,90,True,170480,MAÑANA SERÁ BONITO,2023-02-24,0.92,0.696,6,-3.356,0,0.0742,0.183,0.0,0.149,0.545,106.966,4
05WVKTdZhlIMX4qqMLuo0f,BELLAKEO,"Peso Pluma, Anitta",9,0,-2,EC,2024-02-14,95,True,197333,BELLAKEO,2023-12-07,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,4
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,Xavi,10,1,-2,EC,2024-02-14,96,True,156345,La Víctima,2023-08-17,0.778,0.835,11,-3.598,0,0.0767,0.152,0.0,0.109,0.666,140.082,4
2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,Feid,11,1,1,EC,2024-02-14,88,False,155960,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,2022-09-14,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4
1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,"Feid, Young Miko",12,-2,3,EC,2024-02-14,86,True,195586,FERXXOCALIPSIS,2023-12-01,0.858,0.665,11,-4.772,1,0.152,0.126,0.0,0.119,0.659,100.09,4
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,13,1,3,EC,2024-02-14,92,True,197920,LA VIDA ES UNA,2023-03-23,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",14,-1,0,EC,2024-02-14,94,True,191466,Que Onda,2023-08-30,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-06,0.138,0.937,124.934,3
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,15,0,-2,EC,2024-02-14,92,False,186000,Columbia,2023-07-07,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,4
2yzshFeBIwH8tWIqHEFLeD,un x100to,"Grupo Frontera, Bad Bunny",16,0,8,EC,2024-02-14,87,False,194563,El Comienzo,2023-08-25,0.571,0.72,9,-4.089,1,0.0458,0.213,0.0,0.271,0.542,83.827,4
3tt9i3Hhzq84dPS8H7iSiJ,La Bachata,Manuel Turizo,17,1,5,EC,2024-02-14,87,False,162637,2000,2023-03-17,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4
7chTH3GBjjAyagf0SPCZDL,SI SABE FERXXO,"Blessd, Feid",18,1,0,EC,2024-02-14,84,True,152500,SI SABE,2024-01-25,0.726,0.831,8,-2.035,0,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,4
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"Fuerza Regida, Marshmello",19,1,-2,EC,2024-02-14,94,True,143327,Pa las Baby's Y Belikeada,2023-10-20,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,4
54zcJnb3tp9c5OVKREZ1Is,MI EX TENÍA RAZÓN,KAROL G,20,-3,7,EC,2024-02-14,88,False,154374,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0.634,0.725,5,-4.945,0,0.0587,0.0776,0.0,0.211,0.795,159.845,4
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderón,21,5,13,EC,2024-02-14,84,True,151666,El Abayarde,2003-07-01,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,4
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,"Bad Bunny, Chencho Corleone",22,2,16,EC,2024-02-14,89,True,178567,Un Verano Sin Ti,2022-05-06,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4
25OeKzcqakFPaJlXHPE5lm,Primera Cita,Carin Leon,23,-1,0,EC,2024-02-14,87,False,186455,Colmillo De Leche,2023-05-19,0.535,0.395,10,-7.805,1,0.0634,0.597,6.78e-05,0.0969,0.488,157.795,3
6VciS3dRMpZhJiDxT8ArFi,"Young Miko: Bzrp Music Sessions, Vol. 58","Bizarrap, Young Miko",24,-3,-14,EC,2024-02-14,95,False,187172,"Young Miko: Bzrp Music Sessions, Vol. 58",2024-01-10,0.704,0.571,7,-8.212,0,0.156,0.588,0.0,0.117,0.443,96.016,4
5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,"Mora, Feid",25,-2,-5,EC,2024-02-14,87,True,202173,MICRODOSIS,2022-04-01,0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,4
3QQAeMQbbjZXVFbF8DgFWT,FIRST LOVE,"Oscar Ortiz, Edgardo Nuñez",26,2,-7,EC,2024-02-14,92,False,169440,FIRST LOVE,2023-12-07,0.694,0.588,2,-6.24,1,0.0565,0.358,0.0,0.299,0.794,73.929,4
2hn2zOA2XFlv6DSmesylrL,QUEMA,"Ryan Castro, Peso Pluma, SOG",27,0,10,EC,2024-02-14,86,True,150618,QUEMA,2023-07-13,0.791,0.892,0,-2.58,1,0.0521,0.0509,0.000355,0.0609,0.916,97.008,4
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,28,3,5,EC,2024-02-14,88,True,199946,EVERYBODY GO TO THE DISCOTEK,2023-07-28,0.822,0.711,6,-4.943,1,0.0668,0.179,1.46e-05,0.083,0.934,102.984,4
69Ej1xrGjOcHvIMtMKxK0G,Dile,Don Omar,29,0,21,EC,2024-02-14,85,False,204600,The Last Don,2003-01-01,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,4
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,"Ozuna, Feid",30,-5,-4,EC,2024-02-14,87,False,196600,OzuTochi,2022-10-07,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
4GvEuYAfJlICR2SpMDaBxQ,ANDO,"Jere Klein, Gittobeatz",31,2,1,EC,2024-02-14,84,True,172774,ÉNFASIS,2023-12-01,0.869,0.568,8,-8.648,0,0.0729,0.0023,0.00177,0.0778,0.35,98.015,4
0CYTGMBYkwUxrj1MWDLrC5,CHORRITO PA LAS ANIMAS,Feid,32,0,4,EC,2024-02-14,85,True,168133,SIXDO,2022-12-02,0.743,0.831,8,-4.042,0,0.0584,0.114,6.43e-05,0.35,0.609,95.975,4
0T2pB7P1VdXPhLdQZ488uH,Normal,Feid,33,-3,-2,EC,2024-02-14,85,True,171880,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,2022-09-14,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4
2kz1YOhJiNubjigR1gB1VX,DILUVIO,Rauw Alejandro,34,0,-4,EC,2024-02-14,91,True,197052,PLAYA SATURNO,2023-07-07,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,4
05sO6FK8E9l2cfwnEUTjHq,CUAL ES ESA,"Feid, Pirlo",35,1,0,EC,2024-02-14,83,True,172506,FERXXOCALIPSIS,2023-12-01,0.916,0.481,6,-4.483,0,0.194,0.0179,0.0,0.121,0.714,95.998,4
7MVIfkyzuUmQ716j8U7yGR,Rara Vez,"Taiu, Milo j",36,-1,-11,EC,2024-02-14,87,False,128677,Rara Vez,2023-02-08,0.838,0.708,5,-4.668,0,0.166,0.176,0.0,0.343,0.96,119.984,4
6XaJfhwof7qIgbbXO5tIQI,Igual Que Un Ángel (with Peso Pluma),"Kali Uchis, Peso Pluma",37,2,-16,EC,2024-02-14,96,False,260370,ORQUÍDEAS,2024-01-12,0.685,0.61,5,-5.36,0,0.0343,0.00348,0.00054,0.183,0.464,107.999,4
6ED7qim1NAX1HjNU8039WS,Alucin,"Eugenio Esquivel, Grupo Marca Registrada, Sebastian Esquivel",38,2,-9,EC,2024-02-14,92,True,197114,Alucin,2023-11-17,0.787,0.769,7,-4.681,0,0.0335,0.00331,0.00332,0.115,0.509,128.0,4
2Yc3MHpZ9R5UCIz78E20AQ,ALAKRAN,Feid,39,2,11,EC,2024-02-14,82,False,90613,FERXXOCALIPSIS,2023-12-01,0.692,0.633,7,-3.085,0,0.0721,0.039,4.09e-05,0.118,0.319,98.088,4
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",40,-3,1,EC,2024-02-14,91,False,165848,El Comienzo,2023-08-25,0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701,4
7yIIeKUxTpn36X6CFJhgEi,Reggaeton Champagne,"Bellakath, Dani Flow",41,8,2,EC,2024-02-14,88,True,159170,Kittyponeo,2023-10-05,0.795,0.678,11,-7.905,0,0.0586,0.0398,0.35,0.072,0.788,101.032,4
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,42,6,-2,EC,2024-02-14,93,True,267194,nadie sabe lo que va a pasar mañana,2023-10-13,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
6y8z28epOv5FlaxDv1Lo5B,Jordan,Ryan Castro,43,-5,3,EC,2024-02-14,83,False,176142,Jordan,2022-05-24,0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,4
0DWdj2oZMBFSzRsi2Cvfzf,TQG,"KAROL G, Shakira",44,-1,6,EC,2024-02-14,88,True,197933,MAÑANA SERÁ BONITO,2023-02-24,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,4
39L3LdlHS3gqB62HPWaJRg,NO ME QUIERO CASAR,Bad Bunny,45,1,-6,EC,2024-02-14,85,True,225654,nadie sabe lo que va a pasar mañana,2023-10-13,0.914,0.698,1,-5.228,1,0.115,0.32,8.76e-06,0.083,0.757,99.011,4
2xJjyzN1XIanhxxeSGOBn4,Amapola,"Papaya Dada, Los Cumbia Stars",46,1,4,EC,2024-02-14,59,False,192812,Amapola,2023-06-02,0.725,0.843,10,-3.258,1,0.136,0.162,0.0,0.268,0.96,96.142,4
0sfk352FO8bJUjWjIsyzSR,DONDE SE APRENDE A QUERER?,Mora,47,3,0,EC,2024-02-14,83,False,144427,ESTRELLA,2023-08-28,0.722,0.519,8,-10.142,1,0.297,0.555,0.0,0.118,0.779,170.058,4
7JbMsR4rZh6J77LNafur8U,¿por Que Te Demoras?,Plan B,48,-6,-4,EC,2024-02-14,64,False,190493,House Of Pleasure,2010-07-20,0.895,0.792,2,-5.923,0,0.0769,0.0386,0.0,0.0547,0.941,96.018,4
4jY5SnGbpH6FdGCqVbhOD4,Te Pintaron Pajaritos,"Yandar & Yostin, Andy Rivera",49,-5,1,EC,2024-02-14,82,False,172558,Te Pintaron Pajaritos,2016-12-30,0.894,0.858,9,-2.348,1,0.188,0.024,0.0,0.263,0.96,96.065,4
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,"J Balvin, Bad Bunny",50,0,-1,EC,2024-02-14,86,False,242573,OASIS,2019-06-28,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,4
6QQXDKcSLWCEJa5iENMZ82,Culiacan,"Engel Montaz, Kuv507, Latinnites Music",1,1,4,DO,2024-02-14,69,False,171860,Culiacan,2023-08-31,0.701,0.567,9,-8.747,0,0.0425,0.477,0.0,0.0919,0.97,144.99,3
4JfRDEkkMYiLp76wepG9Vw,Tuwi Tuwi,"Jey One, Donaty",2,-1,0,DO,2024-02-14,69,True,135230,Tuwi Tuwi,2023-12-22,0.87,0.506,2,-8.954,1,0.498,0.0367,2.14e-05,0.048,0.705,129.637,4
3K8ek4n0oRmhNuygMyrMfQ,Rumine,"El Chuky De Lewa, Yomel El Meloso, Kaly Ocho, Kreizy k",3,7,22,DO,2024-02-14,58,False,177760,Rumine,2024-01-04,0.562,0.805,4,-3.563,1,0.436,0.0505,8.34e-06,0.335,0.905,178.959,3
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",4,0,0,DO,2024-02-14,96,True,162767,nadie sabe lo que va a pasar mañana,2023-10-13,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4
